"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group"
"RBM39",4519.68888175852,-0.0418164543625885,0.085336965699433,-0.490015716165385,0.624122777730143,0.846427621185388,"Stable"
"TIGD6",144.163496125043,0.0925322127068236,0.18891442957167,0.489810190341861,0.624268219090401,0.846518757872446,"Stable"
"SMIM29",310.379069028366,-0.0673190888486323,0.137446373779575,-0.489784393705382,0.624286475241469,0.846518757872446,"Stable"
"WDYHV1",84.8870453676313,0.107415954161576,0.219441998960038,0.489495878959514,0.624490671403418,0.846708682055019,"Stable"
"FAM169A",19.2522581769038,0.189818291220555,0.387827920788004,0.489439467985892,0.624530599611872,0.846708682055019,"Stable"
"AD000671.3",7.30763094786596,-0.27603326062635,0.564044637313143,-0.489381943140617,0.624571317364266,0.846708682055019,"Stable"
"PORCN",200.588281799924,0.0669684640360669,0.136907243399665,0.489152088473287,0.624734026598258,0.846787361828913,"Stable"
"NCSTN",4455.86966605364,0.0730457028100507,0.149357374883854,0.489066595250847,0.62479455010169,0.846787361828913,"Stable"
"KAT6B",1782.43327132673,-0.0515509919625707,0.105415378724545,-0.489027242384392,0.624822410158855,0.846787361828913,"Stable"
"COA5",370.300261827225,-0.0588098901426486,0.120220055853864,-0.489185350355654,0.624710480086308,0.846787361828913,"Stable"
"SENP3",152.872136344474,0.0795352103763725,0.162673320341868,0.48892596652742,0.624894111369911,0.846819122884459,"Stable"
"TPRG1",9.07623202893578,0.403166897103945,0.824847787278444,0.488777327552978,0.624999351117284,0.846896324942288,"Stable"
"TAF1",1197.86108180995,-0.0586573202988298,0.120048129811202,-0.488615027914882,0.625114271655112,0.846986631878056,"Stable"
"APLP2",25787.4654794151,0.0766901514367551,0.157014716620843,0.488426518782601,0.625247761956452,0.847102083669957,"Stable"
"ECD",454.830342423967,-0.0472984293487505,0.0969286061276592,-0.487971830384689,0.625569794229812,0.847472939522975,"Stable"
"VANGL1",709.775098081205,0.0577181593099699,0.118309988253948,0.487855338013219,0.625652311252199,0.847519286667683,"Stable"
"ZNF629",578.036699023223,0.0662727654937528,0.135954588692189,0.487462513264626,0.625930602051788,0.847810290518501,"Stable"
"FGF5",1560.49150393429,-0.149628228779314,0.306982792721787,-0.487415686894604,0.625963779046832,0.847810290518501,"Stable"
"VPS13B-DT",17.8541686188182,0.176872715142263,0.363114751623369,0.487098677075283,0.626188403882302,0.848049057978772,"Stable"
"TSPAN3",4651.88791753438,0.0757131556098669,0.155522200118362,0.486831819201661,0.626377519256968,0.84822038821848,"Stable"
"AL049597.2",11.7130897209168,0.258518791202212,0.531075252172278,0.486783728190652,0.626411602744192,0.84822038821848,"Stable"
"POLD2",979.236730657088,-0.0777517554270199,0.159807648267437,-0.486533381036324,0.626589043883238,0.84839518250744,"Stable"
"AP000525.1",22.4372977496722,-0.317389562090032,0.65253849325088,-0.486392090846365,0.626689197132969,0.848465310880311,"Stable"
"EID2B",30.1481053081647,0.133792410774582,0.275113056396042,0.486317925173203,0.626741772067038,0.848471017817607,"Stable"
"AC130689.1",240.532716903705,0.0642362875595685,0.13217175380486,0.486006167811072,0.626962792924853,0.848704745148256,"Stable"
"NMRK1",248.429305086593,0.0861133281774679,0.177225799507699,0.485896119056452,0.627040820155879,0.848744884248951,"Stable"
"PCDHGB7",1009.35768416219,-0.168233235638978,0.346448144440868,-0.485594275329398,0.627254856079756,0.848969100510632,"Stable"
"VEGFB",1743.06420053949,0.0438006817249257,0.0903114132880279,0.484996083332605,0.627679123811058,0.849023515202086,"Stable"
"TCTE1",8.33014634903021,-0.341902748523408,0.704891983258453,-0.485042753561928,0.627646018517269,0.849023515202086,"Stable"
"RPL34",5705.91976467621,0.0860630760331758,0.177414358819509,0.485096452202785,0.62760792858209,0.849023515202086,"Stable"
"MFSD14C",112.553400905081,0.0873549344624974,0.180078757433867,0.485092943261661,0.627610417541044,0.849023515202086,"Stable"
"GON7",74.6586430942546,0.108160261020669,0.223014635746304,0.484991761454211,0.627682189551796,0.849023515202086,"Stable"
"CASP8AP2",396.047308633873,0.0622149134250217,0.128193743212691,0.485319422507216,0.627449780175698,0.849023515202086,"Stable"
"ALKBH7",248.825368726573,0.108893190337548,0.224389417099696,0.485286658101023,0.627473018245556,0.849023515202086,"Stable"
"AC008764.6",26.329378845845,-0.158620286308059,0.326875404148361,-0.485262226203063,0.627490346746117,0.849023515202086,"Stable"
"HNRNPUL1",4513.59059997,-0.0390550483974798,0.0805471181813672,-0.484872075864216,0.627767091529284,0.84907289707688,"Stable"
"SDAD1",674.667442919238,0.0658116540389601,0.135806043840955,0.484600332780723,0.627959877598615,0.84920271716261,"Stable"
"ISG15",195.013986914773,-0.137658982022944,0.284028170767475,-0.484666649969876,0.627912827029423,0.84920271716261,"Stable"
"PFDN6",242.182407558988,0.0677926242392485,0.139963246235009,0.484360187855458,0.628130267726976,0.849367672236593,"Stable"
"AC008280.2",7.14895642322272,-0.293092751426461,0.605231810567265,-0.484265278706607,0.628197614119709,0.849388913809909,"Stable"
"AC004943.2",5.86287076880981,-0.283955666357243,0.586440989699255,-0.484201601431141,0.628242800485106,0.849388913809909,"Stable"
"AC091132.1",18.6927182616939,-0.284417171458684,0.587758675514793,-0.483901273272701,0.628455936703818,0.849611604982931,"Stable"
"GGN",22.3753725306821,-0.22354315354879,0.462135970470634,-0.483717277668597,0.628586529597869,0.849722679851654,"Stable"
"OMA1",199.808208126483,-0.0835387373324622,0.17273835654383,-0.483614288128679,0.628659632625322,0.849740331178608,"Stable"
"C14orf28",164.479118602336,0.082660389995338,0.170940475882541,0.483562418839508,0.628696451355344,0.849740331178608,"Stable"
"HIGD2A",338.601735047301,0.0532820874569326,0.110209793722614,0.483460549713376,0.62876876449724,0.849772606154989,"Stable"
"SEC24C",2049.46137016153,-0.0348008399170622,0.0720105626023827,-0.483274101179022,0.62890112667105,0.849886025374995,"Stable"
"TG",34.9962169571148,0.244663174852395,0.506869839389372,0.482694285276752,0.629312821518929,0.849931938333227,"Stable"
"PHYH",724.5923958888,0.0520849162985841,0.107945488472427,0.482511284497902,0.629442784068813,0.849931938333227,"Stable"
"NUP155",451.817738918533,-0.0596453337926277,0.123558249696354,-0.482730484926801,0.62928711479792,0.849931938333227,"Stable"
"LAGE3",160.268336522283,-0.0867324635989828,0.179537100819131,-0.483089362606777,0.629032286684684,0.849931938333227,"Stable"
"GNAS",15208.2033091408,-0.0675013141937296,0.139925890434352,-0.48240760865766,0.629516417135383,0.849931938333227,"Stable"
"EIF4H",6081.09112680752,0.0407615565119341,0.0844534459843489,0.482651193646831,0.629343423077381,0.849931938333227,"Stable"
"CAND2",247.883722784775,-0.120470240601928,0.249523934957051,-0.48280033986585,0.629237509471371,0.849931938333227,"Stable"
"CALR",18283.1797639187,-0.122613082308627,0.25415884075662,-0.482426981267356,0.629502657963866,0.849931938333227,"Stable"
"ALKBH3-AS1",4.96944720566604,-0.347355868860099,0.719884318615269,-0.482516231952732,0.629439270359891,0.849931938333227,"Stable"
"AL592114.1",496.506439011671,-0.0544951378162852,0.112954755470963,-0.482451027307957,0.629485579721076,0.849931938333227,"Stable"
"AL132656.1",23.5823428193391,0.153041265720958,0.316962768560182,0.482836726900622,0.629211671005603,0.849931938333227,"Stable"
"AC073046.1",5.98591208257968,0.31829732355655,0.659470315199051,0.482656028968456,0.629339989237822,0.849931938333227,"Stable"
"MTPN",2504.43496504504,0.0598664282362721,0.124139572485436,0.482250961862266,0.6296276784296,0.850000103108267,"Stable"
"MCUB",211.758883201455,0.10464445578435,0.217014582677145,0.482200110671967,0.629663798238709,0.850000103108267,"Stable"
"PLPP6",141.487455572207,0.0886775650194101,0.184028316388621,0.481869131662031,0.629898915627249,0.850134806131703,"Stable"
"MTR",1843.81504521312,0.101175013185795,0.209985473036344,0.481819107402177,0.629934454597727,0.850134806131703,"Stable"
"CDK11A",22.3103676471054,-0.218076265023633,0.452568088647058,-0.481863990180056,0.629902568275,0.850134806131703,"Stable"
"CACNB3",1280.95051030467,0.0566728136668215,0.117630480425868,0.481786807820932,0.629957401796424,0.850134806131703,"Stable"
"GINS1",28.2623066590796,-0.197470451463566,0.409978134917295,-0.481660934194459,0.630046831970428,0.850190098978708,"Stable"
"CDS1",10.2426909472706,-0.302771433943715,0.628931886588467,-0.48140576173685,0.630228142479936,0.850369357825923,"Stable"
"SLC39A14",1263.7080833117,0.1067466601175,0.222012096203954,0.480814612999448,0.630648263488935,0.850787861057158,"Stable"
"PARG",283.246404354788,0.0635989383659716,0.13228705342773,0.480764645655339,0.630683780046133,0.850787861057158,"Stable"
"AGAP6",292.217641095505,0.067684993868858,0.140778633813631,0.480790245190634,0.630665583908199,0.850787861057158,"Stable"
"TRIM33",884.239530004338,-0.0428674024163224,0.0891914501242712,-0.480622328223107,0.630784943294603,0.850858909056955,"Stable"
"SUPT16H",2494.75434040251,-0.0317640948136411,0.0661228572451119,-0.480379949340275,0.630957248974243,0.850973623758869,"Stable"
"ODR4",469.845142843629,0.06137868739687,0.127774771895912,0.4803662451213,0.630966991819842,0.850973623758869,"Stable"
"AC074183.1",5.85554049667279,-0.487171559014096,1.01431172998349,-0.480297668471238,0.631015746507579,0.850973964064217,"Stable"
"MFAP5",1306.8757662759,0.393766839927952,0.820122061782571,0.480131992879307,0.631133540481588,0.851067402025168,"Stable"
"HSPA1A",4592.87767496857,-0.0553936879535781,0.115421343409637,-0.479925863945135,0.631280109528437,0.851134213607656,"Stable"
"CYP3A5",30.8837058245051,-0.220101623065153,0.458597233375128,-0.479945379184423,0.631266232494913,0.851134213607656,"Stable"
"AC093788.1",7.53009669709077,-0.336023863684874,0.700259003208734,-0.479856541858286,0.631329404616026,0.851135270015996,"Stable"
"SNX3",3593.57713247788,0.0365955610245567,0.0762890675595943,0.479696006193411,0.631443568173963,0.851223772847651,"Stable"
"LINC02228",19.5003838041108,0.169231752851882,0.352940079142422,0.479491457198862,0.631589044170566,0.851354469881114,"Stable"
"MAP6D1",24.1101627917158,-0.186592823788898,0.389412303697677,-0.479165198472416,0.631821110103974,0.851536440065618,"Stable"
"HDAC3",748.764867853453,-0.0634793312773264,0.132472350729729,-0.47918928687872,0.631803974920019,0.851536440065618,"Stable"
"CACNA1H",46.7901353374743,-0.68879063905306,1.43778117695875,-0.479064999661504,0.631892388218374,0.85156709050552,"Stable"
"ARFIP1",719.842874521188,-0.0533295228350914,0.111345745237122,-0.478954294315607,0.631971144312175,0.851607813130346,"Stable"
"AC018809.2",60.5859303620987,0.125370754840546,0.261806759201031,0.478867525128636,0.632032875074595,0.851625588908975,"Stable"
"CPQ",1450.87903686591,-0.0761125966205108,0.159008593133044,-0.478669706591432,0.632173619981932,0.851749820502457,"Stable"
"MST1R",10.7164580492335,-0.369097363376681,0.771408998227466,-0.478471685221184,0.632314522550156,0.851873977969491,"Stable"
"FSIP2",22.119177769637,0.181941785041325,0.380364376148874,0.478335502613192,0.632411431350962,0.851873977969491,"Stable"
"C12orf75",2072.77013559791,-0.0969077069664508,0.202570867662749,-0.47838915874018,0.632373248402025,0.851873977969491,"Stable"
"WDR12",406.026650264901,-0.0682200215265474,0.142649588668079,-0.478234968383145,0.632482976487499,0.851904945683493,"Stable"
"PELO",455.892201317504,-0.0909119261216848,0.190219903051307,-0.477930672150347,0.63269954971636,0.85213123510966,"Stable"
"GTF2A2",509.495723106648,0.0751967597756021,0.15739914200385,0.477745677760828,0.632831229024555,0.852187287915279,"Stable"
"AC022968.1",84.6634679895712,-0.0973223990832852,0.203715973771734,-0.477735728236687,0.632838311441902,0.852187287915279,"Stable"
"IGFBP3",3589.574288979,0.16600348948845,0.347662394474821,0.4774847441847,0.63301698175399,0.852362466989544,"Stable"
"LANCL1",1508.02075477659,0.0647755376876484,0.135681780862238,0.477407779261219,0.633071775768275,0.852370831544347,"Stable"
"PDCD2L",22.8078249137951,0.177865204331993,0.372711760382896,0.477219189835244,0.633206047670842,0.852420786187748,"Stable"
"CGNL1",66.645587965602,0.284327274603813,0.595727706509736,0.477277238404163,0.63316471696223,0.852420786187748,"Stable"
"TPT1-AS1",665.489636002038,-0.0692647354223745,0.145226113219796,-0.476944083172865,0.633401939788315,0.852427177021106,"Stable"
"TBC1D13",988.667522078345,-0.0501708422948748,0.105251473339532,-0.476675914388658,0.63359291646933,0.852427177021106,"Stable"
"SUMO1",1548.72860321862,-0.0500403007654256,0.104883891585377,-0.477101869591597,0.633289583437406,0.852427177021106,"Stable"
"OAT",2921.93424425204,0.0587130916268242,0.123174308606441,0.476666703398522,0.633599476519364,0.852427177021106,"Stable"
"KCTD21",299.500822282593,0.0537816852832751,0.112814900320062,0.476725017091658,0.633557946101674,0.852427177021106,"Stable"
"CYCSP45",4.43017810124395,0.482336304693663,1.01113506087561,0.477024606659348,0.633344599670569,0.852427177021106,"Stable"
"CLK2",646.643895852181,-0.0593656685307624,0.124517955831373,-0.476763918379433,0.633530241643135,0.852427177021106,"Stable"
"AL121944.2",6.52763289163374,-0.283124107448474,0.593714799950166,-0.476868872853158,0.633455498432389,0.852427177021106,"Stable"
"PPT2-EGFL8",6.32124374012039,0.312237325227738,0.655705343769107,0.476185421080975,0.63394228495011,0.852822986462942,"Stable"
"TRIB1",157.314711390304,-0.160838204848743,0.338112271612842,-0.475694668169014,0.634291920016611,0.853097105150743,"Stable"
"SMS",1188.83302786241,-0.087536698091175,0.184012041234628,-0.475711793118798,0.63427971803559,0.853097105150743,"Stable"
"GNA13",1156.3567834012,0.0616724821211724,0.129613339780492,0.475818941365281,0.634203374324303,0.853097105150743,"Stable"
"LINC00847",307.436027702058,0.0667904364668974,0.140445945809914,0.475559732833405,0.634388068499953,0.853161019609971,"Stable"
"SDF4",4774.17396420697,0.0458155935471938,0.0964708296908623,0.474916549323857,0.634846455161917,0.8537120453603,"Stable"
"OR7E37P",5.51435776187851,0.298562822073599,0.628827256324716,0.4747930676838,0.634934474591761,0.853764972157607,"Stable"
"URI1",1334.09749290652,-0.0541764367389635,0.114181986043514,-0.474474464985371,0.635161602857473,0.853854067778946,"Stable"
"TUBB2BP1",29.9653264320311,0.213798927902176,0.450559485073038,0.474518759420897,0.635130023799135,0.853854067778946,"Stable"
"MTCO2P12",1763.98782800183,0.139400720554356,0.293829615103245,0.474427060408371,0.635195399980097,0.853854067778946,"Stable"
"AC103702.1",16.4352470982422,0.220739033624848,0.465228174475768,0.474474775466002,0.63516138150262,0.853854067778946,"Stable"
"SNRNP40",461.458254237524,-0.053757311655354,0.113333794041322,-0.474327292314541,0.635266532187769,0.853884264708068,"Stable"
"SOGA3",9.86948796037942,-0.237543259289069,0.500956876853079,-0.474179056651089,0.635372226801963,0.853960910007694,"Stable"
"ZFAND4",98.2252851663381,-0.0805542928529636,0.169921539630668,-0.474067578648662,0.6354517174572,0.853980959877277,"Stable"
"SF3B3",2544.14419640852,-0.0459753981245796,0.0969900874869551,-0.474021617216946,0.63548449200101,0.853980959877277,"Stable"
"OPA3",520.398345006938,0.0513756095503763,0.10841374086715,0.473884667565636,0.635582153382628,0.853981381612667,"Stable"
"NPHP4",212.978146333548,-0.0937715925343709,0.19786148537603,-0.473925445147451,0.635553073456535,0.853981381612667,"Stable"
"RAB1C",9.02968462702598,0.24676206157279,0.521109748793576,0.473531846495044,0.63583378594388,0.854123250469747,"Stable"
"PNPLA5",13.0058743166487,-0.81126134559292,1.71293578986807,-0.473608730923535,0.635778948260879,0.854123250469747,"Stable"
"CCDC87",4.82109762630119,-0.370342931646738,0.782004565571059,-0.473581546645185,0.635798337171283,0.854123250469747,"Stable"
"ZNF503",955.051219934744,-0.11284953136897,0.238408809144672,-0.473344637615675,0.63596732069569,0.854207532991836,"Stable"
"PPP1R32",36.1485149576152,-0.126962346767067,0.268245021305781,-0.473307374537768,0.63599390159432,0.854207532991836,"Stable"
"PCDHB4",20.5812497274827,0.258364572175268,0.54605607034215,0.473146598321637,0.636108593584895,0.854230790237044,"Stable"
"ERCC4",292.563158673034,-0.0605147434131232,0.127883458099451,-0.47320227582572,0.636068874261199,0.854230790237044,"Stable"
"ZNF480",291.111167290751,-0.0892473745922704,0.188860785978195,-0.472556407779508,0.636529689149249,0.854253786412263,"Stable"
"TBX2-AS1",142.141739234747,0.144042172563271,0.304732206851846,0.472684440057565,0.636438329307046,0.854253786412263,"Stable"
"STAMBPL1",249.926462766689,-0.220829135561317,0.467415323366314,-0.472447360028574,0.636607506583764,0.854253786412263,"Stable"
"MPG",550.714491807501,0.0785080043609641,0.165977801419424,0.473003038295317,0.636211011536352,0.854253786412263,"Stable"
"EDF1",2397.52028558129,-0.0484512853567042,0.102564416479862,-0.472398586367597,0.636642313195026,0.854253786412263,"Stable"
"DYM",796.843141757993,-0.0604622012674674,0.127994979591295,-0.472379475042938,0.636655951931614,0.854253786412263,"Stable"
"DNPH1",164.551581071555,-0.0804014320241922,0.170041089133636,-0.472835315474863,0.636330676409384,0.854253786412263,"Stable"
"DGCR2",2364.2490785306,0.0639022715052259,0.135279555290179,0.472371980881765,0.636661300149715,0.854253786412263,"Stable"
"CAMTA1",286.667411298062,0.0574693296915888,0.1216275253529,0.472502663561087,0.636568040995286,0.854253786412263,"Stable"
"ACTR1B",843.754700452818,0.0496429696306097,0.10496577442687,0.472944346875621,0.636252884909297,0.854253786412263,"Stable"
"AC015813.1",143.128542475595,0.0936105411638285,0.198064721396779,0.472626020947467,0.63648001467704,0.854253786412263,"Stable"
"ZNF599",105.459208908213,-0.0859137428883867,0.181905890748027,-0.472297749869975,0.636714276232642,0.854259537852849,"Stable"
"POLL",372.790660079142,-0.0630772908387386,0.133604903093014,-0.472118083831287,0.636842505302781,0.854318883699954,"Stable"
"MIDEAS",815.23192023385,-0.0777710139331509,0.164734431960877,-0.472099323786911,0.636855895121784,0.854318883699954,"Stable"
"HMGN2P17",10.396320587727,-0.237387997726042,0.503076273138487,-0.471872776358693,0.63701760074621,0.854470474395432,"Stable"
"IP6K3",38.0218651321873,0.328997179914716,0.697511763236564,0.471672589990622,0.637160504690566,0.854596824003974,"Stable"
"XRN1",1619.55645911518,0.0877588009424767,0.186184903673783,0.471352935768842,0.637388719277227,0.854709816845924,"Stable"
"NDUFB8",51.3693460214617,0.120986701244989,0.256628407763177,0.471447032304541,0.637321536232479,0.854709816845924,"Stable"
"CBR3",161.602112135578,-0.13119683229457,0.278383062729279,-0.471281661349332,0.637439609770813,0.854709816845924,"Stable"
"AC025809.1",5.80498589622992,-0.303333145262176,0.643620812397922,-0.471291697563439,0.637432443731948,0.854709816845924,"Stable"
"C9",4.77316803334944,0.347615498647879,0.737745159817651,0.471186417182052,0.637507617520414,0.854720785354155,"Stable"
"AL589993.1",13.6413165715236,-0.207473725264028,0.440371175463299,-0.471133754487342,0.637545221882577,0.854720785354155,"Stable"
"TAF6",592.018101581822,-0.04965456512002,0.105446335901158,-0.470898914558439,0.63771292320934,0.854749674385628,"Stable"
"SUV39H1",41.5199877891814,0.113847753885524,0.241726290564272,0.470977954527679,0.637656477978246,0.854749674385628,"Stable"
"PHF21A",1362.20844868463,-0.0564560876712655,0.119878757409897,-0.470943217055772,0.637681284973918,0.854749674385628,"Stable"
"TRIM67",5.49672680722298,-0.331753655030057,0.70479669278682,-0.470708302728092,0.637849054485424,0.854866829191564,"Stable"
"TXN2",1128.15594392307,-0.0508861911233972,0.108130709911914,-0.470598881343239,0.637927206637167,0.854906266456545,"Stable"
"RPS26P31",90.6761363238059,-0.224622293401993,0.477530241565777,-0.470383389050875,0.638081129692107,0.855047232906746,"Stable"
"HYPK",20.2244241003816,0.173627963560818,0.369187594498074,0.470297393922113,0.638142559135699,0.855060066697047,"Stable"
"HERC2P3",1067.00443801907,-0.0695651901325768,0.147937535175249,-0.470233535053621,0.638188177452142,0.855060066697047,"Stable"
"ARRB1",247.461316968646,-0.207942732896347,0.44233397324223,-0.470103463616335,0.638281099714505,0.855119265003893,"Stable"
"TEDC1",20.1674491940562,0.177892579160553,0.378525358903926,0.469962117401239,0.638382083053378,0.855189253048142,"Stable"
"ZFP91",1597.00765511637,-0.0515039951901998,0.109720791084385,-0.469409623109523,0.638776871218686,0.855261004695654,"Stable"
"SELENON",3020.37612933049,0.0859217543997066,0.182951098868417,0.469643281353034,0.638609896794703,0.855261004695654,"Stable"
"CNOT1",3761.78851127673,-0.0435922729558868,0.0928006108717427,-0.469741228494008,0.63853990827704,0.855261004695654,"Stable"
"BTG3",488.900758778866,0.0513664364293687,0.109421546856862,0.469436211650004,0.638757869868793,0.855261004695654,"Stable"
"ARHGEF39",20.6476672846665,0.179443388589765,0.382220862282909,0.469475652160885,0.638729684367863,0.855261004695654,"Stable"
"ALDH1A1",552.7454295584,-0.470785866769962,1.0028245358357,-0.469459860570356,0.638740969501063,0.855261004695654,"Stable"
"AL109618.1",67.4797540835555,0.107272465104296,0.228518254103117,0.469426241353522,0.638764995056924,0.855261004695654,"Stable"
"SCD5",518.970479559212,0.0831970775122914,0.177472044917784,0.468789760949862,0.639219919390682,0.855462508444662,"Stable"
"RPL21P11",345.357269297569,0.0759577387429625,0.161992206602895,0.46889748794622,0.639142911977663,0.855462508444662,"Stable"
"PKIG",1773.3211603257,-0.0709115368723643,0.151231996513925,-0.468892420300983,0.639146534438803,0.855462508444662,"Stable"
"PDK2",642.380599506497,-0.06203752893251,0.132322792687805,-0.468834791590877,0.639187729278137,0.855462508444662,"Stable"
"MEGF8",4051.51919046272,0.0614140839392556,0.130937555133996,0.46903337912799,0.639045777266567,0.855462508444662,"Stable"
"AKAP9",1463.36211436528,0.0595092434231478,0.126886318622174,0.468996532245111,0.639072114723886,0.855462508444662,"Stable"
"PAN3-AS1",33.3805570504894,0.148286381216284,0.31660447852241,0.468364761952627,0.639523762999995,0.855803861020129,"Stable"
"HIC1",642.275523404652,-0.103682835353636,0.221416137866428,-0.468271357059729,0.639590548866239,0.855827957585278,"Stable"
"PRR5",226.470158315342,-0.128568410784293,0.27491161787996,-0.467671798579399,0.64001931149593,0.856336370029444,"Stable"
"AL031714.1",38.1709287452319,-0.128213297388272,0.274292375740972,-0.46743296105813,0.64019014501763,0.856499625921483,"Stable"
"HECTD1",6235.36945430456,-0.0858042443018141,0.183601315525839,-0.467340029977826,0.640256621067164,0.856523249456606,"Stable"
"ZFYVE28",209.943721088095,-0.0652398725019657,0.139851127165081,-0.466495149695547,0.640861118574051,0.856795821738056,"Stable"
"RPAP1",499.894990402916,0.0733994014666949,0.157360530725138,0.466440988273621,0.640899878283855,0.856795821738056,"Stable"
"NMT1",3054.69646573536,0.0457522180386696,0.0980794784830763,0.466481049311087,0.640871209182529,0.856795821738056,"Stable"
"KIFC1",22.4642125847041,-0.16458675656101,0.352672196441838,-0.466684808787169,0.640725399957324,0.856795821738056,"Stable"
"FAM215B",34.7983336591243,-0.180291415503865,0.386323720489093,-0.466684818823998,0.640725392775363,0.856795821738056,"Stable"
"DNAH5",208.12405867465,-0.14670547696659,0.314472993579053,-0.466512164675633,0.640848942292141,0.856795821738056,"Stable"
"AL583856.1",5.62812422460617,-0.331568546590659,0.710071150167234,-0.466951159067043,0.640534821985046,0.856795821738056,"Stable"
"AK3",2444.38731778951,0.0699684831142526,0.149919307965703,0.466707618009144,0.640709078659069,0.856795821738056,"Stable"
"AHCY",1110.13618378394,0.0847491047150401,0.18157641484769,0.466740709613246,0.640685400039278,0.856795821738056,"Stable"
"FDPS",305.510266889148,-0.0530633753263986,0.113824140246759,-0.466187358950068,0.6410813968672,0.856973189183621,"Stable"
"YIF1A",744.13262339156,0.0663132725242389,0.142315039914976,0.465961099851826,0.641243345118377,0.857067232575228,"Stable"
"SHANK2",192.003692558201,-0.0835881772274456,0.179392027983034,-0.465952574187693,0.641249447820747,0.857067232575228,"Stable"
"UBXN1",1576.91825697881,0.0609297570598718,0.130877020126811,0.465549696966168,0.641537856481761,0.857234967093842,"Stable"
"RPL9P29",4.61256654875427,-0.339623595000689,0.729750364914397,-0.465396951244456,0.641647217065273,0.857234967093842,"Stable"
"MT-RNR1",13794.275910166,-0.180279734746713,0.387355767465085,-0.465411257270004,0.641636974122354,0.857234967093842,"Stable"
"LINC00607",38.3881162970087,-0.163415329448777,0.35108257149104,-0.465461241082848,0.641601186846536,0.857234967093842,"Stable"
"DDX50P1",13.3337172408172,0.204177962589942,0.4388097178234,0.465299546242304,0.64171695969282,0.857234967093842,"Stable"
"ARMC10P1",107.802723543428,-0.0814836386997772,0.17502469628337,-0.465555092681623,0.641533993480788,0.857234967093842,"Stable"
"AC092164.1",7.65553893194916,-0.288285252005707,0.619540076154363,-0.465321394210951,0.641701316127361,0.857234967093842,"Stable"
"HERC2P10",34.5727133863285,0.127866220964024,0.274867524467251,0.465192172890758,0.641793843387398,0.857272400626715,"Stable"
"NDUFB2",348.380273867295,0.0750038460645956,0.161276723142401,0.465063058097789,0.641886299925349,0.857330628211803,"Stable"
"MORC3",684.935076050219,-0.0601408630310481,0.129352323164928,-0.464938406667554,0.641975565605232,0.857384585410961,"Stable"
"RPS28P7",801.630270694303,-0.174688914983988,0.375974457510838,-0.464629741447138,0.642196629944484,0.857553397164167,"Stable"
"HNRNPA3P10",8.87566815684471,-0.274499566160167,0.590797554300535,-0.464625427376991,0.642199719882587,0.857553397164167,"Stable"
"TMEM199",62.8692566279446,0.116017061345309,0.249856290908757,0.464335162117958,0.64240763561474,0.857573852427366,"Stable"
"TIGD2",105.074295539199,0.133227105650981,0.286875448709942,0.464407485025624,0.642355828411154,0.857573852427366,"Stable"
"TEKT4P2",361.126354628082,0.180298864043959,0.388487359581562,0.464104840471921,0.642572633941637,0.857573852427366,"Stable"
"RPL10P8",5.99212619685054,0.349408258251747,0.75305522279633,0.463987563826043,0.642656655620438,0.857573852427366,"Stable"
"PLIN3",2287.43150430252,0.0773325677245855,0.1665940646148,0.464197616544109,0.642506168693322,0.857573852427366,"Stable"
"OR2A7",24.3947812002437,-0.296217608745523,0.638155825018556,-0.464177552147095,0.642520542686468,0.857573852427366,"Stable"
"MRM2",321.565524776776,-0.069826860164421,0.150424756897097,-0.464197925958346,0.642505947032182,0.857573852427366,"Stable"
"GET3",1219.85509891156,0.0622593238272563,0.134190539460909,0.463962095072977,0.642674903057897,0.857573852427366,"Stable"
"CRLF1",146.260600006671,0.209808008476809,0.452248719819273,0.463921729973393,0.642703823628808,0.857573852427366,"Stable"
"AC079250.1",743.60918787258,-0.110876759705301,0.238919707068322,-0.464075404519036,0.642593722605552,0.857573852427366,"Stable"
"MST1L",59.6206202298502,0.106524321740325,0.229679205170261,0.463796109279282,0.642793831137852,0.857585884119648,"Stable"
"DPY19L2P1",10.2603711156142,-0.25545266351829,0.55081435235404,-0.463772707494913,0.642810599148332,0.857585884119648,"Stable"
"SLC12A8",113.575590187135,0.136397688834487,0.294186085656662,0.463644256083797,0.64290264129407,0.857643464226312,"Stable"
"STX3",285.964078260262,0.0892740393576066,0.192600946797113,0.463518174973711,0.642992990326317,0.857698777106001,"Stable"
"XYLT2",670.86978906311,0.0494338290872135,0.106689575555717,0.463342635208043,0.643118789953212,0.857801366103779,"Stable"
"ZGLP1",8.36169155028765,0.266505666575278,0.575347572055576,0.463208118916917,0.643215197253183,0.857864738563824,"Stable"
"SMC3P1",25.8013761973418,0.150650069464796,0.325292682324683,0.463121606020108,0.643277203882331,0.857874732237506,"Stable"
"MCTP2",117.040688854437,-0.147437517043698,0.318397457579508,-0.463061225942361,0.643320481735473,0.857874732237506,"Stable"
"CHMP4BP1",9.08220503198112,-0.265938663050707,0.574497010673355,-0.462906957059719,0.643431060556951,0.857956981112001,"Stable"
"TBL3",444.702000739585,0.0810686222251911,0.175338676615156,0.462354477575563,0.643827138630405,0.858057303118338,"Stable"
"SMUG1",238.615633351495,-0.102637367995341,0.221893692426256,-0.462551985471382,0.643685531616568,0.858057303118338,"Stable"
